CUST NO.,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
1912,8,47,20,593,648,90
1913,13,48,20,765,834,90
1914,27,53,10,775,817,90
1915,16,69,40,417,463,90
1916,66,55,20,460,516,90
1917,100,36,20,329,398,90
1918,10,35,20,626,656,90
1919,37,23,10,385,437,90
1920,55,57,10,15,71,90
1921,32,27,10,472,523,90
1922,74,61,10,320,389,90
1923,50,68,10,37,123,90
1924,100,35,30,445,505,90
1925,70,57,20,419,474,90
1926,47,75,10,925,983,90
1927,34,49,20,189,274,90
1928,29,30,10,683,735,90
1929,47,72,30,874,906,90
1930,27,55,20,885,929,90
1931,36,49,20,237,307,90
1932,22,58,20,550,596,90
1933,45,0,20,332,393,90
1934,3,53,10,677,727,90
1935,49,41,50,253,316,90
1936,29,32,10,992,1066,90
1937,48,81,20,665,747,90
1938,53,86,20,627,718,90
1939,29,28,10,964,1026,90
1940,6,36,30,85,161,90
1941,66,57,30,497,546,90
1942,18,49,10,245,310,90
1943,23,29,10,985,1055,90
1944,59,77,20,48,99,90
1945,29,59,10,640,697,90
1946,27,41,10,997,1061,90
1947,67,73,30,197,238,90
1948,94,31,30,428,492,90
1949,43,73,20,986,1060,90
1950,36,29,10,302,356,90
1951,59,55,10,0,58,90
1952,20,55,10,31,81,90
1953,35,38,10,1062,1146,90
1954,28,25,10,790,856,90
1955,49,37,10,889,942,90
1956,6,39,40,40,110,90
1957,72,62,30,533,586,90
1958,44,71,30,811,847,90
1959,20,57,20,599,655,90
1960,44,68,20,131,175,90
1961,28,47,40,93,150,90
1962,61,78,30,618,678,90
1963,68,58,10,510,582,90
1964,18,94,40,475,529,90
1965,31,52,20,795,869,90
1966,66,57,10,761,825,90
1967,60,72,20,44,92,90
1968,0,41,30,483,527,90
1969,0,38,30,507,556,90
1970,39,30,10,155,234,90
1971,42,35,10,110,158,90
1972,43,28,10,365,421,90
1973,47,67,20,148,196,90
1974,18,80,10,293,351,90
1975,30,23,10,336,385,90
1976,25,26,20,749,830,90
1977,29,29,10,516,581,90
1978,8,39,40,953,1018,90
1979,50,31,10,926,988,90
1980,32,2,20,531,600,90
1981,68,84,10,268,329,90
1982,26,46,10,2,64,90
1983,16,71,20,136,195,90
1984,45,7,30,392,446,90
1985,39,10,10,76,144,90
1986,88,36,10,831,908,90
1987,65,80,10,121,164,90
1988,36,70,20,1063,1131,90
1989,47,65,10,39,87,90
1990,33,65,20,186,229,90
1991,45,32,10,922,980,90
1992,50,33,50,456,515,90
1993,83,25,10,793,842,90
1994,39,6,30,500,570,90
1995,37,18,40,11,61,90
1996,11,33,40,123,184,90
1997,29,50,20,864,928,90
1998,48,66,10,412,469,90
1999,0,39,30,520,570,90
2000,64,80,30,234,286,90
