CUST NO.,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
1911,23,54,20,539,591,90
1912,47,32,10,519,595,90
1913,33,31,10,776,863,90
1914,69,51,30,558,632,90
1915,30,60,40,161,195,90
1916,73,56,10,248,320,90
1917,5,41,10,608,671,90
1918,14,75,20,185,259,90
1919,30,25,10,320,363,90
1920,53,68,10,889,949,90
1921,45,38,10,931,975,90
1922,6,44,10,648,695,90
1923,29,53,10,745,790,90
1924,11,36,10,330,400,90
1925,41,71,10,528,584,90
1926,49,41,10,31,96,90
1927,49,27,10,784,830,90
1928,21,71,20,92,145,90
1929,46,74,30,819,867,90
1930,83,21,10,775,817,90
1931,33,32,20,55,146,90
1932,60,28,10,471,530,90
1933,95,36,20,447,519,90
1934,16,71,20,121,195,90
1935,15,57,10,60,128,90
1936,32,34,10,992,1061,90
1937,29,53,10,726,756,90
1938,25,86,10,138,194,90
1939,24,79,40,369,422,90
1940,35,70,20,155,218,90
1941,37,43,10,53,116,90
1942,40,78,10,519,560,90
1943,71,51,20,345,390,90
1944,35,32,30,471,527,90
1945,31,49,20,847,922,90
1946,40,64,10,973,1021,90
1947,64,87,10,369,422,90
1948,74,58,20,1046,1095,90
1949,27,56,20,386,441,90
1950,34,68,20,619,695,90
1951,44,24,10,654,714,90
1952,28,47,20,809,873,90
1953,45,15,10,154,223,90
1954,63,81,40,385,431,90
1955,5,40,10,631,681,90
1956,25,86,10,628,693,90
1957,44,0,30,823,878,90
1958,57,35,50,328,401,90
1959,85,29,30,129,204,90
1960,70,57,20,263,334,90
1961,92,31,30,336,405,90
1962,51,37,50,197,257,90
1963,36,2,20,549,620,90
1964,35,35,30,376,443,90
1965,66,52,10,245,309,90
1966,51,37,50,176,218,90
1967,89,30,10,418,476,90
1968,34,31,10,533,594,90
1969,21,77,40,430,491,90
1970,9,43,20,740,807,90
1971,40,16,10,78,152,90
1972,23,50,40,186,245,90
1973,28,57,20,899,944,90
1974,11,39,10,1044,1096,90
1975,13,36,40,93,165,90
1976,63,82,10,89,157,90
1977,19,89,10,524,589,90
1978,31,55,20,539,582,90
1979,36,30,10,186,241,90
1980,19,50,10,248,325,90
1981,93,28,20,135,198,90
1982,64,61,10,857,910,90
1983,24,51,20,344,403,90
1984,29,27,10,315,378,90
1985,30,28,20,982,1051,90
1986,65,75,10,73,135,90
1987,37,29,10,281,334,90
1988,90,32,30,445,514,90
1989,89,35,10,849,918,90
1990,96,37,20,261,343,90
1991,76,52,20,325,392,90
1992,3,42,20,346,396,90
1993,21,81,30,39,95,90
1994,53,79,10,728,801,90
1995,33,36,30,514,577,90
1996,60,51,10,558,610,90
1997,69,54,10,789,867,90
1998,45,65,10,549,633,90
1999,10,24,10,325,384,90
2000,41,11,30,495,571,90
2001,20,75,40,374,412,90
2002,24,30,10,650,725,90
2003,28,34,10,94,161,90
2004,62,81,20,42,92,90
2005,21,95,40,502,555,90
2006,19,76,20,906,962,90
2007,26,59,10,237,298,90
2008,62,79,10,138,195,90
2009,4,31,20,344,389,90
2010,30,54,20,927,978,90
2011,70,64,20,495,564,90
2012,68,53,10,191,269,90
2013,45,71,20,194,266,90
2014,46,38,10,916,975,90
2015,40,39,10,146,207,90
2016,63,79,30,192,234,90
2017,23,88,20,675,738,90
2018,41,40,10,439,497,90
2019,59,33,10,88,146,90
2020,93,29,20,147,212,90
2021,55,33,10,540,615,90
2022,95,36,20,295,376,90
2023,30,34,20,92,165,90
2024,46,14,40,194,263,90
2025,47,38,10,71,122,90
2026,43,37,10,936,984,90
2027,26,78,20,81,123,90
2028,27,29,20,40,119,90
2029,21,50,10,340,396,90
2030,14,45,30,373,427,90
2031,77,33,30,11,86,90
2032,37,27,10,570,635,90
2033,86,32,30,400,470,90
2034,25,84,10,591,636,90
2035,38,59,10,418,488,90
2036,63,82,10,576,627,90
2037,21,55,10,440,491,90
2038,24,62,40,162,215,90
2039,37,67,10,568,631,90
2040,45,38,20,251,289,90
2041,67,78,30,148,181,90
2042,100,33,30,397,461,90
2043,43,15,10,75,142,90
2044,36,30,20,53,124,90
2045,61,55,10,9,72,90
2046,63,49,10,239,298,90
2047,68,48,10,233,307,90
2048,44,20,10,105,163,90
2049,46,27,10,606,670,90
2050,30,0,20,589,648,90
2051,5,43,20,875,924,90
2052,28,38,10,12,81,90
2053,37,52,20,901,961,90
2054,40,69,10,126,217,90
2055,41,70,30,815,860,90
2056,8,47,20,431,468,90
2057,43,67,10,780,847,90
2058,66,51,10,175,230,90
2059,39,16,40,59,92,90
2060,31,54,10,381,422,90
2061,48,33,20,1076,1124,90
2062,42,65,10,0,61,90
2063,20,86,40,487,546,90
2064,97,33,30,350,409,90
2065,52,42,10,730,790,90
2066,21,79,10,841,902,90
2067,27,51,40,240,284,90
2068,1,42,30,411,480,90
2069,2,42,20,512,580,90
2070,29,48,20,649,694,90
2071,64,51,10,109,172,90
2072,89,39,30,32,123,90
2073,34,12,10,655,738,90
2074,42,68,10,924,976,90
2075,78,39,30,110,196,90
2076,89,38,20,87,138,90
2077,23,57,10,250,289,90
2078,68,83,40,494,529,90
2079,48,39,10,793,847,90
2080,58,80,20,584,660,90
2081,37,12,30,498,563,90
2082,21,89,10,278,336,90
2083,20,46,10,344,392,90
2084,58,72,20,33,89,90
2085,28,29,10,827,900,90
2086,25,69,30,87,152,90
2087,79,51,20,393,447,90
2088,26,53,20,923,966,90
2089,58,86,10,313,362,90
2090,24,51,10,316,387,90
2091,24,28,10,733,796,90
2092,9,69,20,231,296,90
2093,45,33,20,667,718,90
2094,66,77,10,269,321,90
2095,48,4,20,286,345,90
2096,36,68,10,531,586,90
2097,42,28,10,559,619,90
2098,44,47,10,225,297,90
2099,4,35,20,332,366,90
2100,75,51,20,415,475,90
2101,27,25,10,667,723,90
2102,39,64,30,132,176,90
2103,4,33,10,307,370,90
2104,75,25,10,772,817,90
2105,30,53,10,46,118,90
2106,22,44,10,455,499,90
2107,67,64,30,654,720,90
2108,66,51,10,17,92,90
2109,58,83,30,537,615,90
2110,41,4,20,288,352,90
2111,32,32,30,2,74,90
2112,12,42,20,682,749,90
2113,50,34,50,397,468,90
2114,50,64,20,964,1042,90
2115,17,34,20,192,236,90
2116,23,77,20,829,898,90
2117,38,69,10,695,739,90
2118,91,30,30,356,425,90
2119,63,54,30,670,716,90
2120,87,33,10,1013,1067,90
2121,26,57,10,741,781,90
2122,50,67,30,838,875,90
2123,51,68,30,519,552,90
2124,100,37,20,307,377,90
2125,27,59,10,0,63,90
2126,44,32,50,738,806,90
2127,9,52,20,1017,1078,90
2128,69,50,10,187,242,90
2129,21,80,30,7,65,90
2130,42,67,20,600,681,90
2131,16,57,10,582,657,90
2132,21,81,10,267,331,90
2133,6,43,10,599,657,90
2134,37,30,10,593,653,90
2135,31,45,40,192,248,90
2136,61,64,20,142,203,90
2137,15,57,10,638,721,90
2138,6,43,20,395,432,90
2139,22,72,40,370,414,90
2140,46,70,20,198,260,90
2141,0,46,20,180,232,90
2142,69,64,30,51,122,90
2143,63,54,10,0,76,90
2144,32,50,20,460,501,90
2145,48,32,10,447,499,90
2146,26,58,20,734,774,90
2147,46,31,10,620,688,90
2148,16,56,10,226,289,90
2149,38,17,40,50,99,90
2150,47,24,10,591,648,90
2151,28,34,10,766,835,90
2152,57,31,10,516,566,90
2153,46,64,10,343,393,90
2154,39,33,10,366,410,90
2155,23,77,20,65,121,90
2156,7,42,40,111,187,90
2157,0,43,30,460,501,90
2158,30,49,20,941,1005,90
2159,44,65,20,984,1062,90
2160,60,37,50,357,408,90
2161,49,9,30,409,461,90
2162,27,34,10,1029,1097,90
2163,23,31,10,752,819,90
2164,82,20,10,744,791,90
2165,51,25,10,645,689,90
2166,25,52,10,312,357,90
2167,39,61,10,978,1040,90
2168,43,77,10,916,946,90
2169,42,71,10,925,983,90
2170,27,55,20,887,956,90
2171,17,49,10,437,500,90
2172,33,34,10,696,775,90
2173,42,62,20,883,965,90
2174,45,37,10,233,275,90
2175,26,27,10,188,259,90
2176,22,49,10,70,136,90
2177,23,55,40,123,175,90
2178,40,32,20,81,165,90
2179,42,66,10,20,95,90
2180,40,21,10,759,794,90
2181,36,32,10,221,294,90
2182,43,61,10,10,63,90
2183,24,35,10,941,998,90
2184,42,26,10,539,617,90
2185,59,79,20,380,449,90
2186,98,38,20,24,102,90
2187,49,37,10,527,615,90
2188,31,31,10,660,717,90
2189,21,78,40,437,481,90
2190,21,24,10,740,794,90
2191,32,33,10,1036,1116,90
2192,79,54,20,423,470,90
2193,58,77,10,119,171,90
2194,33,48,10,34,118,90
2195,22,75,30,65,120,90
2196,26,54,10,650,712,90
2197,23,67,20,121,170,90
2198,67,64,30,560,618,90
2199,57,65,10,0,57,90
2200,34,74,10,492,569,90
2201,35,64,10,919,956,90
2202,53,86,20,699,779,90
2203,27,39,30,452,529,90
2204,50,71,20,1007,1069,90
2205,21,51,40,152,209,90
2206,80,56,20,369,416,90
2207,8,47,10,682,729,90
2208,71,57,30,559,608,90
2209,41,10,40,178,254,90
2210,43,7,30,432,482,90
2211,1,37,40,94,158,90
2212,38,6,20,306,362,90
2213,28,33,10,468,517,90
2214,40,13,30,398,444,90
2215,62,62,20,476,542,90
2216,52,83,10,117,179,90
2217,61,56,10,100,165,90
2218,60,69,20,55,105,90
2219,7,46,30,433,473,90
2220,56,84,20,743,825,90
2221,0,31,10,401,473,90
2222,92,30,10,1047,1119,90
2223,12,38,30,63,137,90
2224,68,58,30,682,728,90
2225,46,68,30,830,866,90
2226,36,8,20,560,631,90
2227,93,32,10,211,263,90
2228,27,52,20,362,420,90
2229,43,33,10,915,962,90
2230,34,34,30,386,445,90
2231,28,30,10,389,428,90
2232,66,50,20,179,230,90
2233,21,51,10,896,968,90
2234,33,33,10,70,135,90
2235,89,33,10,550,621,90
2236,42,13,10,636,720,90
2237,59,55,10,497,546,90
2238,42,8,20,284,349,90
2239,28,25,10,643,701,90
2240,62,56,20,72,137,90
2241,30,55,20,796,862,90
2242,53,41,50,68,115,90
2243,28,58,10,630,715,90
2244,8,38,30,14,91,90
2245,45,69,10,267,306,90
2246,33,38,10,538,601,90
2247,42,27,10,692,765,90
2248,11,47,10,898,968,90
2249,44,68,10,946,1000,90
2250,61,60,20,62,128,90
2251,87,27,10,640,702,90
2252,67,79,30,233,268,90
2253,33,53,10,395,446,90
2254,52,31,10,798,870,90
2255,46,32,10,553,613,90
2256,67,54,10,251,317,90
2257,80,54,20,368,418,90
2258,36,22,10,840,906,90
2259,29,44,40,891,959,90
2260,46,35,50,320,387,90
2261,45,27,10,259,310,90
2262,0,47,20,590,654,90
2263,44,71,30,819,859,90
2264,54,37,50,204,249,90
2265,64,77,10,272,325,90
2266,62,54,10,781,840,90
2267,33,60,20,553,605,90
2268,20,76,20,96,136,90
2269,58,72,20,140,206,90
2270,19,80,40,475,505,90
2271,92,28,10,181,245,90
2272,33,38,10,1032,1096,90
2273,19,58,10,74,152,90
2274,52,39,20,1012,1061,90
2275,93,31,30,40,102,90
2276,83,36,20,69,132,90
2277,20,42,10,27,95,90
2278,91,35,10,462,532,90
2279,29,33,30,467,535,90
2280,52,36,50,433,494,90
2281,51,30,10,910,1003,90
2282,89,38,20,108,171,90
2283,44,40,10,42,94,90
2284,23,58,10,693,772,90
2285,36,28,10,637,698,90
2286,34,63,20,209,262,90
2287,54,27,10,439,487,90
2288,63,88,40,475,505,90
2289,43,36,10,687,735,90
2290,38,32,10,503,559,90
2291,62,57,10,781,832,90
2292,0,43,30,796,837,90
2293,56,25,10,464,531,90
2294,29,55,40,168,218,90
2295,4,30,10,253,314,90
2296,36,74,10,504,573,90
2297,90,34,10,187,235,90
2298,37,27,10,216,273,90
2299,7,37,20,745,812,90
2300,0,38,20,822,872,90
2301,68,60,10,243,310,90
2302,33,69,10,521,588,90
2303,16,83,10,286,348,90
2304,35,0,20,281,345,90
2305,23,57,10,439,493,90
2306,74,65,20,434,488,90
2307,57,44,50,148,202,90
2308,43,72,20,136,186,90
2309,2,39,30,460,505,90
2310,28,53,40,147,214,90
2311,28,81,20,625,704,90
2312,38,18,10,525,624,90
2313,59,69,20,433,493,90
2314,46,40,10,134,188,90
2315,27,37,30,424,474,90
2316,11,36,30,7,79,90
2317,61,58,30,596,658,90
2318,8,49,20,766,828,90
2319,24,82,10,209,254,90
2320,48,29,10,617,686,90
2321,40,16,10,279,384,90
2322,71,56,20,900,963,90
2323,34,50,40,136,188,90
2324,50,43,10,41,102,90
2325,28,51,10,263,302,90
2326,32,30,10,595,665,90
2327,35,55,10,710,753,90
2328,28,38,10,999,1069,90
2329,32,68,20,235,306,90
2330,84,35,20,96,168,90
2331,10,40,40,54,122,90
2332,33,25,10,255,317,90
2333,41,61,20,63,131,90
2334,38,7,30,428,489,90
2335,56,38,50,348,401,90
2336,89,37,10,655,720,90
2337,29,63,10,365,427,90
2338,93,29,10,463,539,90
2339,29,28,10,940,1007,90
2340,37,62,20,188,237,90
2341,48,45,10,346,423,90
2342,65,62,30,631,686,90
2343,54,42,50,217,254,90
2344,71,66,20,497,569,90
2345,36,65,10,345,395,90
2346,39,36,10,554,633,90
2347,45,65,20,305,390,90
2348,27,63,10,306,365,90
2349,42,67,30,819,867,90
2350,48,69,10,55,123,90
2351,87,32,10,194,279,90
2352,26,57,10,521,569,90
2353,1,45,20,737,800,90
2354,23,36,10,1034,1103,90
2355,26,42,10,310,381,90
2356,21,84,10,226,304,90
2357,38,73,30,832,872,90
2358,44,65,10,945,988,90
2359,35,6,30,762,826,90
2360,43,72,10,733,797,90
2361,20,41,10,954,1023,90
2362,27,25,10,736,794,90
2363,95,43,10,539,599,90
2364,40,63,10,346,404,90
2365,32,33,10,948,997,90
2366,30,82,10,961,1001,90
2367,33,7,10,362,458,90
2368,0,41,10,638,696,90
2369,41,6,30,402,463,90
2370,61,54,10,721,795,90
2371,51,35,10,591,656,90
2372,5,47,40,95,181,90
2373,64,81,10,103,163,90
2374,59,85,20,962,1038,90
2375,60,70,20,94,142,90
2376,59,76,10,130,193,90
2377,24,33,10,919,973,90
2378,34,65,10,383,437,90
2379,26,35,10,1067,1132,90
2380,33,28,10,332,380,90
2381,4,41,40,114,187,90
2382,23,75,40,448,495,90
2383,57,79,10,60,111,90
2384,60,74,20,143,190,90
2385,59,34,20,296,358,90
2386,70,52,20,459,520,90
2387,27,45,10,58,134,90
2388,67,65,10,275,333,90
2389,39,69,10,530,594,90
2390,38,12,40,135,189,90
2391,39,24,20,102,167,90
2392,86,38,10,183,231,90
2393,57,67,10,773,833,90
2394,42,2,30,380,431,90
2395,45,6,20,1005,1066,90
2396,36,13,40,20,84,90
2397,40,67,10,10,91,90
2398,36,29,10,370,419,90
2399,14,43,30,59,114,90
2400,30,31,10,666,725,90
2401,29,56,10,735,778,90
2402,21,68,20,159,226,90
2403,45,6,30,488,565,90
2404,66,65,10,858,916,90
2405,45,63,30,806,848,90
2406,37,30,10,392,430,90
2407,29,53,20,204,245,90
2408,44,69,10,0,65,90
2409,89,29,10,480,557,90
2410,96,29,30,337,416,90
2411,46,26,10,473,541,90
2412,26,77,30,3,72,90
2413,46,70,30,846,888,90
2414,37,34,10,180,264,90
2415,11,75,10,457,521,90
2416,93,32,20,127,190,90
2417,44,69,10,209,258,90
2418,43,25,10,268,324,90
2419,68,63,10,830,876,90
2420,46,29,10,807,850,90
2421,26,27,10,1046,1110,90
2422,62,61,10,7,74,90
2423,7,48,20,745,809,90
2424,57,58,10,905,948,90
2425,55,37,50,424,485,90
2426,2,45,10,1113,1144,90
2427,35,28,10,765,810,90
2428,41,18,40,47,102,90
2429,59,69,20,84,136,90
2430,19,21,10,741,809,90
2431,56,84,30,540,585,90
2432,32,18,10,576,657,90
2433,27,52,20,502,542,90
2434,30,54,10,663,721,90
2435,42,64,30,180,231,90
2436,21,27,10,758,828,90
2437,46,73,10,928,976,90
2438,37,63,10,442,503,90
2439,14,90,10,587,642,90
2440,62,53,20,85,136,90
2441,42,8,20,317,383,90
2442,44,8,20,285,343,90
2443,92,26,10,596,675,90
2444,21,27,10,685,749,90
2445,24,47,40,178,233,90
2446,24,85,30,64,124,90
2447,93,24,30,335,396,90
2448,3,48,30,495,549,90
2449,45,7,20,315,369,90
2450,20,59,10,446,492,90
2451,56,26,10,462,518,90
2452,7,76,20,202,276,90
2453,38,8,40,52,102,90
2454,9,50,10,690,743,90
2455,22,85,20,686,756,90
2456,13,43,40,451,528,90
2457,48,6,20,253,311,90
2458,48,16,40,19,84,90
2459,76,53,20,379,435,90
2460,24,74,10,202,262,90
2461,34,4,30,547,607,90
2462,84,39,20,99,167,90
2463,63,60,10,140,203,90
2464,42,70,20,287,359,90
2465,75,61,10,271,354,90
2466,19,87,40,306,349,90
2467,88,32,10,470,554,90
2468,32,57,10,625,697,90
2469,2,41,20,547,618,90
2470,50,94,30,599,665,90
2471,44,71,20,613,696,90
2472,50,35,50,332,399,90
2473,56,80,30,567,615,90
2474,33,30,10,1080,1146,90
2475,77,66,20,893,945,90
2476,89,38,10,488,540,90
2477,75,55,20,95,150,90
2478,48,29,10,601,673,90
2479,21,30,10,881,966,90
2480,41,8,20,794,856,90
2481,58,81,10,147,212,90
2482,85,32,10,183,242,90
2483,33,26,10,720,786,90
2484,37,50,10,8,80,90
2485,47,35,50,101,146,90
2486,23,46,10,395,451,90
2487,12,81,20,89,135,90
2488,10,41,20,194,239,90
2489,33,33,30,419,478,90
2490,61,78,10,508,554,90
2491,87,38,30,56,136,90
2492,4,44,10,703,755,90
2493,6,29,20,199,241,90
2494,65,57,10,713,767,90
2495,25,50,20,760,830,90
2496,54,75,10,579,662,90
2497,25,54,40,160,223,90
2498,16,56,10,535,596,90
2499,43,43,10,840,883,90
2500,86,33,10,640,716,90
