CUST NO.,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
1911,30,42,10,245,304,90
1912,44,14,10,76,157,90
1913,23,28,10,640,708,90
1914,31,31,10,910,969,90
1915,94,34,10,472,527,90
1916,92,42,10,220,291,90
1917,67,55,10,771,837,90
1918,73,50,10,635,712,90
1919,32,66,10,715,771,90
1920,47,13,40,185,264,90
1921,41,73,20,217,284,90
1922,48,41,50,393,449,90
1923,35,56,10,409,456,90
1924,37,19,20,896,972,90
1925,48,34,10,485,540,90
1926,47,77,30,855,890,90
1927,32,62,10,45,123,90
1928,93,29,20,265,338,90
1929,45,6,20,487,535,90
1930,46,7,40,218,278,90
1931,28,31,10,1077,1146,90
1932,31,48,10,0,68,90
1933,57,37,10,897,940,90
1934,29,32,10,526,570,90
1935,33,31,10,166,242,90
1936,36,28,10,140,198,90
1937,46,11,30,391,468,90
1938,44,69,30,859,909,90
1939,66,75,40,319,359,90
1940,21,46,10,350,387,90
1941,67,51,30,522,575,90
1942,27,45,20,856,936,90
1943,8,39,30,41,125,90
1944,46,28,10,546,625,90
1945,87,37,10,542,616,90
1946,33,36,10,348,397,90
1947,2,41,10,232,284,90
1948,0,49,20,546,598,90
1949,47,31,10,812,872,90
1950,55,73,20,47,94,90
1951,98,30,30,966,1048,90
1952,38,31,10,768,845,90
1953,29,53,20,928,981,90
1954,44,7,30,373,420,90
1955,80,47,20,885,935,90
1956,35,4,30,489,562,90
1957,39,15,40,14,56,90
1958,22,75,20,50,97,90
1959,94,33,10,824,889,90
1960,54,80,10,82,141,90
1961,31,37,10,90,152,90
1962,33,35,10,1061,1146,90
1963,43,0,20,495,559,90
1964,27,79,30,943,1010,90
1965,9,28,10,263,326,90
1966,45,36,20,271,321,90
1967,24,84,10,563,613,90
1968,37,10,10,591,688,90
1969,43,31,10,731,774,90
1970,56,22,10,607,709,90
1971,58,37,50,367,429,90
1972,53,83,20,519,597,90
1973,63,80,10,71,127,90
1974,24,55,40,153,212,90
1975,37,72,10,1062,1114,90
1976,51,39,20,291,356,90
1977,29,32,10,831,893,90
1978,32,25,10,643,730,90
1979,45,71,30,777,807,90
1980,24,33,10,840,888,90
1981,81,28,10,599,679,90
1982,7,35,20,240,281,90
1983,97,36,20,307,374,90
1984,44,7,30,364,411,90
1985,59,59,10,1085,1143,90
1986,20,82,20,80,130,90
1987,8,46,20,720,790,90
1988,26,32,10,793,852,90
1989,19,86,20,647,714,90
1990,44,62,10,0,56,90
1991,48,31,10,591,653,90
1992,88,32,10,475,543,90
1993,41,35,10,529,587,90
1994,92,22,10,1010,1090,90
1995,39,12,40,220,300,90
1996,95,19,10,360,440,90
1997,38,72,30,884,924,90
1998,52,57,10,76,126,90
1999,39,5,30,411,461,90
2000,53,34,10,0,64,90
2001,64,85,40,416,465,90
2002,62,67,30,526,586,90
2003,42,35,10,27,83,90
2004,27,26,10,403,462,90
2005,5,39,40,88,161,90
2006,66,75,10,52,124,90
2007,59,86,20,880,971,90
2008,85,33,10,619,682,90
2009,36,70,20,618,712,90
2010,0,44,20,598,652,90
2011,20,48,10,353,395,90
2012,31,86,20,677,750,90
2013,31,31,10,252,332,90
2014,27,31,10,813,886,90
2015,41,40,10,855,908,90
2016,69,50,10,212,288,90
2017,70,55,30,626,701,90
2018,18,74,40,328,369,90
2019,34,55,10,0,59,90
2020,33,36,10,186,260,90
2021,30,27,20,108,182,90
2022,6,40,10,262,319,90
2023,92,25,10,757,807,90
2024,68,58,30,521,573,90
2025,29,89,20,96,169,90
2026,38,1,20,662,731,90
2027,6,47,30,454,497,90
2028,36,30,10,219,287,90
2029,38,8,30,350,411,90
2030,0,52,20,557,620,90
2031,23,15,10,178,244,90
2032,33,37,10,159,228,90
2033,69,83,40,504,547,90
2034,43,14,40,282,342,90
2035,36,36,10,240,295,90
2036,21,53,10,118,194,90
2037,43,70,10,891,946,90
2038,36,64,10,370,421,90
2039,29,46,10,57,141,90
2040,34,17,40,894,943,90
2041,8,46,20,719,773,90
2042,19,83,30,66,127,90
2043,45,28,50,255,295,90
2044,16,85,40,436,493,90
2045,0,42,40,62,117,90
2046,66,52,20,0,58,90
2047,43,36,10,883,945,90
2048,21,47,40,128,183,90
2049,57,87,40,402,447,90
2050,41,30,10,80,162,90
2051,36,65,10,580,639,90
2052,47,72,10,924,970,90
2053,62,62,10,834,879,90
2054,40,64,10,0,59,90
2055,15,56,10,384,436,90
2056,47,57,10,914,974,90
2057,32,35,10,920,978,90
2058,85,38,10,207,272,90
2059,35,39,10,68,118,90
2060,32,89,20,654,696,90
2061,34,7,30,394,466,90
2062,27,31,10,742,798,90
2063,41,34,10,769,814,90
2064,1,34,20,258,297,90
2065,58,62,10,15,73,90
2066,13,47,10,98,148,90
2067,0,44,30,443,479,90
2068,56,32,10,386,430,90
2069,100,28,30,402,478,90
2070,7,46,30,28,107,90
2071,66,87,40,889,922,90
2072,48,74,30,902,949,90
2073,47,63,10,914,967,90
2074,62,52,10,773,831,90
2075,0,44,10,647,685,90
2076,37,65,10,739,792,90
2077,58,75,20,60,130,90
2078,36,12,30,376,430,90
2079,22,52,20,504,546,90
2080,43,70,20,100,157,90
2081,9,43,20,413,475,90
2082,30,26,10,795,869,90
2083,26,26,10,318,348,90
2084,36,19,10,601,701,90
2085,26,37,10,920,975,90
2086,24,50,20,951,1004,90
2087,71,84,30,490,531,90
2088,25,33,10,357,411,90
2089,46,71,10,768,852,90
2090,45,4,20,327,385,90
2091,60,81,10,644,705,90
2092,20,55,20,754,834,90
2093,38,3,20,510,577,90
2094,35,22,10,690,771,90
2095,24,56,10,300,363,90
2096,3,37,20,441,502,90
2097,69,89,10,302,347,90
2098,34,72,10,536,610,90
2099,74,56,10,281,346,90
2100,43,40,10,117,160,90
2101,56,79,30,174,227,90
2102,69,52,20,137,193,90
2103,43,14,10,442,499,90
2104,25,32,10,932,994,90
2105,36,6,20,178,239,90
2106,40,64,10,447,491,90
2107,24,51,10,245,298,90
2108,32,2,20,541,609,90
2109,98,26,30,387,464,90
2110,76,62,20,365,407,90
2111,49,23,10,440,485,90
2112,28,31,10,795,873,90
2113,38,23,40,98,153,90
2114,45,42,10,56,130,90
2115,34,32,10,542,608,90
2116,22,58,10,619,705,90
2117,37,67,10,345,407,90
2118,87,32,10,518,591,90
2119,38,63,20,1012,1095,90
2120,37,12,40,0,56,90
2121,18,52,10,466,530,90
2122,24,51,20,1022,1056,90
2123,24,54,10,368,455,90
2124,27,45,10,52,136,90
2125,34,50,10,262,329,90
2126,35,64,10,433,488,90
2127,88,37,30,15,91,90
2128,93,32,10,58,125,90
2129,15,47,30,2,59,90
2130,46,27,10,730,781,90
2131,43,72,30,803,858,90
2132,13,42,10,666,727,90
2133,49,3,20,270,324,90
2134,65,65,30,269,332,90
2135,40,40,10,1,65,90
2136,0,45,30,446,478,90
2137,68,57,10,267,338,90
2138,83,35,30,286,370,90
2139,10,53,10,661,709,90
2140,2,47,20,264,317,90
2141,48,35,20,246,302,90
2142,29,26,10,584,648,90
2143,86,34,30,298,385,90
2144,19,50,10,621,701,90
2145,41,55,10,0,49,90
2146,33,4,20,551,610,90
2147,36,32,10,143,225,90
2148,71,51,10,196,275,90
2149,17,80,20,194,282,90
2150,53,95,20,666,754,90
2151,8,37,30,5,71,90
2152,38,63,20,1011,1090,90
2153,71,52,20,91,151,90
2154,92,30,30,335,399,90
2155,44,32,10,759,804,90
2156,30,70,10,450,510,90
2157,30,53,10,738,784,90
2158,0,44,20,514,570,90
2159,0,43,10,702,747,90
2160,33,31,30,467,535,90
2161,38,34,10,516,568,90
2162,51,28,10,490,548,90
2163,3,34,10,286,359,90
2164,63,80,40,479,523,90
2165,92,24,10,935,1008,90
2166,11,82,10,259,329,90
2167,27,89,20,636,704,90
2168,19,54,10,364,408,90
2169,87,27,10,106,156,90
2170,17,85,40,383,430,90
2171,47,62,10,244,306,90
2172,48,35,20,610,668,90
2173,67,50,10,204,291,90
2174,42,58,20,967,1038,90
2175,4,40,30,27,97,90
2176,26,51,40,174,243,90
2177,56,28,10,516,575,90
2178,29,61,10,148,233,90
2179,44,43,10,38,97,90
2180,40,64,10,471,524,90
2181,24,47,10,299,347,90
2182,17,48,10,322,384,90
2183,61,55,10,167,225,90
2184,28,34,30,431,492,90
2185,38,15,10,805,894,90
2186,30,29,20,110,179,90
2187,74,82,20,394,471,90
2188,51,40,10,91,160,90
2189,27,44,40,144,199,90
2190,38,71,20,215,300,90
2191,29,27,10,647,716,90
2192,44,60,20,983,1054,90
2193,63,63,30,130,195,90
2194,24,29,10,181,248,90
2195,41,67,30,922,968,90
2196,60,94,40,473,519,90
2197,49,37,20,72,129,90
2198,32,53,10,49,111,90
2199,15,60,10,446,492,90
2200,25,81,40,305,351,90
2201,66,84,40,394,439,90
2202,60,58,10,1068,1136,90
2203,60,84,30,535,587,90
2204,40,67,10,342,372,90
2205,26,25,10,626,687,90
2206,35,4,20,256,307,90
2207,54,41,50,211,260,90
2208,42,62,10,20,96,90
2209,63,86,40,477,512,90
2210,41,45,10,596,660,90
2211,0,42,20,541,593,90
2212,38,72,10,830,896,90
2213,80,41,10,251,302,90
2214,36,15,10,628,721,90
2215,32,36,10,1042,1111,90
2216,63,78,10,258,321,90
2217,23,30,10,634,695,90
2218,59,56,10,836,892,90
2219,23,57,10,908,959,90
2220,86,30,10,583,658,90
2221,38,67,10,735,782,90
2222,60,32,10,429,486,90
2223,25,40,10,1045,1105,90
2224,31,0,30,78,147,90
2225,37,74,10,783,838,90
2226,2,40,20,358,400,90
2227,28,51,10,463,508,90
2228,68,84,20,425,495,90
2229,39,13,10,638,710,90
2230,46,22,10,617,682,90
2231,37,72,10,746,789,90
2232,62,64,30,589,663,90
2233,28,54,10,296,342,90
2234,13,79,40,384,444,90
2235,19,88,40,154,198,90
2236,59,57,10,64,129,90
2237,65,57,10,211,284,90
2238,36,60,10,360,420,90
2239,87,33,10,730,779,90
2240,0,47,20,506,560,90
2241,0,42,20,415,462,90
2242,45,64,20,1030,1095,90
2243,42,0,20,310,371,90
2244,52,28,10,452,511,90
2245,62,83,30,220,256,90
2246,26,56,10,40,125,90
2247,64,82,10,829,891,90
2248,14,75,40,384,414,90
2249,81,56,20,268,327,90
2250,59,34,10,446,490,90
2251,50,28,10,933,971,90
2252,47,32,10,278,360,90
2253,40,3,20,281,342,90
2254,74,58,10,178,245,90
2255,35,32,10,1008,1074,90
2256,96,35,30,384,450,90
2257,35,37,10,1021,1091,90
2258,40,65,10,0,81,90
2259,44,40,10,25,88,90
2260,38,8,40,605,654,90
2261,34,47,20,756,838,90
2262,40,3,20,925,1001,90
2263,43,2,20,256,319,90
2264,40,60,20,236,297,90
2265,23,38,10,901,981,90
2266,60,84,40,477,507,90
2267,34,15,30,474,551,90
2268,9,43,20,801,877,90
2269,9,46,10,624,670,90
2270,38,66,20,24,121,90
2271,35,11,30,440,490,90
2272,31,72,10,793,845,90
2273,22,78,30,0,54,90
2274,65,90,30,636,698,90
2275,19,82,40,388,431,90
2276,42,42,50,940,994,90
2277,47,0,20,214,287,90
2278,61,63,10,975,1028,90
2279,30,34,10,555,613,90
2280,80,33,30,495,567,90
2281,38,28,20,133,214,90
2282,2,43,10,636,688,90
2283,35,5,20,533,604,90
2284,60,59,10,1036,1095,90
2285,74,57,10,292,364,90
2286,72,59,30,511,575,90
2287,68,59,10,285,356,90
2288,30,29,10,620,674,90
2289,26,33,10,429,483,90
2290,28,27,10,197,245,90
2291,71,58,20,415,473,90
2292,7,34,10,269,337,90
2293,69,57,30,52,129,90
2294,57,31,10,973,1051,90
2295,29,31,30,104,166,90
2296,41,72,10,862,948,90
2297,21,59,10,41,106,90
2298,52,83,20,657,725,90
2299,59,34,50,575,624,90
2300,5,42,40,990,1062,90
2301,22,56,10,429,504,90
2302,29,34,10,1004,1055,90
2303,35,35,10,1064,1145,90
2304,23,72,20,139,195,90
2305,29,45,10,1078,1146,90
2306,91,37,20,94,151,90
2307,28,53,40,1020,1082,90
2308,63,87,30,528,583,90
2309,45,66,20,1085,1140,90
2310,27,55,20,962,1006,90
2311,41,32,20,166,248,90
2312,3,45,30,441,488,90
2313,60,74,20,0,54,90
2314,23,54,10,239,297,90
2315,31,33,10,838,908,90
2316,29,30,10,755,802,90
2317,6,38,10,232,293,90
2318,18,85,10,202,280,90
2319,34,0,20,15,80,90
2320,54,74,20,16,68,90
2321,54,83,20,667,746,90
2322,33,31,10,386,452,90
2323,60,81,10,364,419,90
2324,29,55,10,758,788,90
2325,0,42,20,370,426,90
2326,37,39,10,164,207,90
2327,58,29,10,464,520,90
2328,24,77,20,151,197,90
2329,80,23,10,666,731,90
2330,48,48,10,57,112,90
2331,76,49,20,384,425,90
2332,54,80,10,18,89,90
2333,59,57,10,25,90,90
2334,56,74,10,184,238,90
2335,33,32,10,709,769,90
2336,6,49,10,592,646,90
2337,64,59,30,516,576,90
2338,39,1,20,0,76,90
2339,86,39,10,180,225,90
2340,16,73,20,979,1052,90
2341,66,79,30,226,265,90
2342,26,33,10,881,926,90
2343,12,36,30,577,642,90
2344,28,35,10,514,577,90
2345,27,25,30,395,468,90
2346,30,32,10,399,447,90
2347,29,48,20,854,909,90
2348,21,52,10,609,692,90
2349,24,36,10,334,396,90
2350,47,27,10,772,811,90
2351,41,14,40,468,504,90
2352,0,50,20,519,567,90
2353,18,55,10,437,501,90
2354,19,78,20,953,992,90
2355,35,70,20,808,882,90
2356,58,78,10,82,151,90
2357,65,61,20,119,182,90
2358,1,46,40,92,150,90
2359,46,49,10,49,120,90
2360,26,32,10,1068,1146,90
2361,10,40,10,697,768,90
2362,51,38,10,90,138,90
2363,57,76,10,689,759,90
2364,59,76,20,31,92,90
2365,24,86,20,678,746,90
2366,41,30,10,862,908,90
2367,46,23,10,545,618,90
2368,4,41,20,194,234,90
2369,30,32,10,45,113,90
2370,8,45,20,328,383,90
2371,0,58,20,531,577,90
2372,19,78,40,430,474,90
2373,10,48,20,747,816,90
2374,59,81,10,735,814,90
2375,37,65,20,453,511,90
2376,84,33,10,351,420,90
2377,25,35,10,317,367,90
2378,40,20,40,0,67,90
2379,46,61,20,125,177,90
2380,60,87,10,748,815,90
2381,63,89,20,398,470,90
2382,29,53,20,886,939,90
2383,66,56,30,646,727,90
2384,88,31,30,48,121,90
2385,32,34,20,714,783,90
2386,94,32,10,638,697,90
2387,21,53,10,194,261,90
2388,73,53,30,703,769,90
2389,32,33,10,255,315,90
2390,19,75,40,417,466,90
2391,68,51,10,343,427,90
2392,70,61,10,1005,1077,90
2393,80,34,30,23,108,90
2394,81,37,30,33,111,90
2395,32,59,20,822,895,90
2396,19,83,20,107,153,90
2397,61,58,30,595,651,90
2398,48,28,10,665,734,90
2399,34,52,20,1005,1075,90
2400,55,83,40,494,524,90
2401,38,15,10,91,160,90
2402,61,65,20,501,570,90
2403,26,36,10,526,587,90
2404,67,73,20,0,65,90
2405,70,88,30,224,254,90
2406,21,82,20,1021,1084,90
2407,16,75,20,217,285,90
2408,42,71,10,890,935,90
2409,67,81,10,319,367,90
2410,66,77,10,247,308,90
2411,27,31,10,971,1039,90
2412,44,37,10,843,894,90
2413,7,34,10,290,355,90
2414,53,30,10,493,564,90
2415,37,36,10,884,930,90
2416,17,76,10,345,410,90
2417,55,37,50,178,231,90
2418,36,29,10,231,302,90
2419,66,84,20,393,470,90
2420,66,88,20,950,1023,90
2421,45,17,40,245,319,90
2422,18,73,20,62,107,90
2423,53,42,10,108,164,90
2424,92,35,10,456,528,90
2425,54,39,20,245,297,90
2426,15,80,10,616,678,90
2427,27,32,10,625,698,90
2428,63,72,10,99,161,90
2429,86,32,30,83,155,90
2430,12,38,40,645,715,90
2431,24,31,10,972,1030,90
2432,64,58,20,329,403,90
2433,37,17,40,50,102,90
2434,32,41,10,1004,1071,90
2435,88,34,20,66,123,90
2436,51,43,50,135,187,90
2437,47,31,10,812,854,90
2438,38,46,10,0,63,90
2439,22,60,20,864,945,90
2440,16,80,10,261,334,90
2441,51,34,50,330,389,90
2442,0,41,10,268,331,90
2443,35,58,20,256,302,90
2444,43,22,10,734,764,90
2445,42,67,20,988,1072,90
2446,42,70,20,564,616,90
2447,52,40,10,0,68,90
2448,45,33,10,836,880,90
2449,34,25,10,129,213,90
2450,46,68,30,833,887,90
2451,0,36,30,498,528,90
2452,38,27,10,178,241,90
2453,18,40,30,737,809,90
2454,48,40,50,219,266,90
2455,65,56,10,865,921,90
2456,48,69,20,1000,1064,90
2457,64,81,40,555,591,90
2458,80,26,10,752,804,90
2459,19,83,40,81,131,90
2460,34,13,20,549,609,90
2461,29,52,20,817,876,90
2462,45,56,10,85,132,90
2463,18,71,20,726,781,90
2464,62,58,30,661,713,90
2465,16,38,30,12,86,90
2466,51,36,10,726,782,90
2467,38,60,20,280,352,90
2468,15,78,10,271,339,90
2469,91,28,10,140,212,90
2470,28,58,20,603,650,90
2471,22,85,10,622,673,90
2472,35,15,10,668,763,90
2473,35,69,20,233,291,90
2474,54,79,10,500,583,90
2475,28,69,10,455,524,90
2476,67,56,20,453,512,90
2477,44,26,10,520,606,90
2478,18,76,30,49,108,90
2479,92,32,10,229,282,90
2480,15,66,20,849,930,90
2481,30,34,10,740,796,90
2482,24,88,40,278,328,90
2483,24,38,10,965,1032,90
2484,31,65,10,385,446,90
2485,45,9,20,1062,1126,90
2486,51,70,10,126,180,90
2487,0,50,20,573,634,90
2488,43,7,20,316,376,90
2489,78,55,20,350,406,90
2490,88,34,20,441,506,90
2491,51,81,10,325,386,90
2492,38,59,20,472,550,90
2493,81,24,10,786,837,90
2494,1,45,30,0,74,90
2495,52,26,20,169,226,90
2496,17,56,20,747,822,90
2497,63,80,10,113,183,90
2498,13,76,20,183,254,90
2499,65,51,20,70,115,90
2500,33,37,10,64,135,90
2501,33,34,10,943,996,90
2502,87,54,20,339,379,90
2503,42,62,20,275,343,90
2504,23,75,30,235,297,90
2505,61,90,30,502,557,90
2506,94,30,10,713,762,90
2507,4,42,20,675,729,90
2508,0,39,20,386,446,90
2509,20,79,20,215,295,90
2510,54,35,10,505,557,90
2511,44,22,10,644,703,90
2512,13,37,30,0,76,90
2513,43,46,10,0,63,90
2514,47,64,10,915,972,90
2515,51,28,10,848,896,90
2516,73,50,20,480,529,90
2517,33,51,10,8,69,90
2518,32,89,10,541,608,90
2519,62,52,10,204,276,90
2520,91,31,30,485,574,90
2521,89,37,20,73,127,90
2522,16,34,10,916,967,90
2523,37,31,20,525,613,90
2524,38,72,20,627,700,90
2525,43,14,30,404,454,90
2526,59,56,10,50,122,90
2527,22,54,10,333,379,90
2528,14,50,10,494,542,90
2529,53,63,20,1038,1116,90
2530,65,69,10,737,809,90
2531,26,53,20,747,806,90
2532,42,58,10,1085,1143,90
2533,89,32,10,513,596,90
2534,58,86,30,561,621,90
2535,41,66,10,0,57,90
2536,34,32,10,379,441,90
2537,89,28,10,518,584,90
2538,44,38,10,97,152,90
2539,42,9,40,6,59,90
2540,44,65,20,110,163,90
2541,42,9,40,568,640,90
2542,47,32,10,854,902,90
2543,97,26,30,386,458,90
2544,18,74,20,508,576,90
2545,91,36,10,510,575,90
2546,42,14,10,666,747,90
2547,17,75,20,175,258,90
2548,27,27,10,779,836,90
2549,18,80,40,560,592,90
2550,14,77,30,25,80,90
2551,50,29,10,711,763,90
2552,69,61,10,169,223,90
2553,40,43,10,792,832,90
2554,51,31,10,646,706,90
2555,48,86,20,687,754,90
2556,16,51,20,538,588,90
2557,43,7,40,204,272,90
2558,97,32,10,459,538,90
2559,89,23,10,247,285,90
2560,35,63,10,77,137,90
2561,0,43,20,543,586,90
2562,60,79,30,487,541,90
2563,9,46,40,984,1045,90
2564,53,32,10,637,698,90
2565,33,74,30,788,837,90
2566,46,32,10,798,849,90
2567,37,3,30,448,510,90
2568,44,1,30,339,392,90
2569,72,57,20,437,503,90
2570,31,66,10,384,446,90
2571,46,36,10,89,137,90
2572,53,27,50,324,375,90
2573,27,30,10,873,938,90
2574,45,69,10,91,176,90
2575,2,48,20,545,605,90
2576,43,65,20,178,229,90
2577,43,59,10,340,393,90
2578,9,35,20,259,289,90
2579,71,85,20,396,471,90
2580,28,53,20,880,940,90
2581,50,27,10,739,794,90
2582,65,64,30,621,680,90
2583,57,58,10,767,816,90
2584,86,23,10,553,619,90
2585,23,50,20,506,564,90
2586,30,55,10,579,650,90
2587,32,60,20,572,625,90
2588,42,6,40,53,101,90
2589,44,14,40,777,843,90
2590,12,43,40,99,156,90
2591,22,35,10,929,987,90
2592,35,66,10,437,502,90
2593,67,63,30,526,586,90
2594,31,54,20,806,882,90
2595,38,64,10,503,582,90
2596,66,92,10,172,230,90
2597,46,32,10,450,511,90
2598,46,38,10,89,144,90
2599,24,57,10,482,541,90
2600,74,92,40,214,272,90
2601,53,35,10,502,582,90
2602,84,28,10,623,694,90
2603,64,64,30,372,436,90
2604,46,34,10,905,954,90
2605,38,71,10,264,327,90
2606,33,26,10,715,763,90
2607,37,32,30,454,510,90
2608,43,37,10,67,138,90
2609,31,47,20,802,869,90
2610,33,36,10,0,78,90
2611,64,59,30,676,749,90
2612,50,73,20,961,1018,90
2613,19,53,10,376,436,90
2614,32,32,10,257,312,90
2615,67,54,10,215,283,90
2616,39,55,10,0,40,90
2617,33,32,10,357,407,90
2618,48,44,10,397,449,90
2619,90,37,10,469,538,90
2620,17,39,20,727,795,90
2621,55,82,20,0,51,90
2622,43,65,10,981,1046,90
2623,6,41,10,319,366,90
2624,44,0,30,427,480,90
2625,41,34,10,912,972,90
2626,87,32,10,193,247,90
2627,21,54,10,708,754,90
2628,14,79,10,269,330,90
2629,18,53,10,976,1032,90
2630,61,55,10,86,156,90
2631,70,56,10,164,222,90
2632,66,58,10,57,113,90
2633,82,37,30,27,105,90
2634,55,76,10,351,411,90
2635,37,3,30,379,434,90
2636,44,67,30,523,561,90
2637,23,60,20,634,684,90
2638,7,34,10,232,290,90
2639,50,31,50,339,391,90
2640,39,75,10,723,778,90
2641,48,31,10,918,959,90
2642,62,75,10,297,328,90
2643,26,70,10,419,482,90
2644,29,51,10,0,70,90
2645,45,3,20,342,399,90
2646,5,33,10,252,309,90
2647,35,7,20,561,637,90
2648,28,49,40,145,213,90
2649,48,38,10,49,107,90
2650,84,30,10,673,738,90
2651,8,41,40,55,129,90
2652,0,37,20,442,503,90
2653,36,65,20,635,711,90
2654,43,67,10,33,128,90
2655,54,32,10,1000,1089,90
2656,15,79,10,262,321,90
2657,47,35,20,287,324,90
2658,66,58,10,310,391,90
2659,63,81,20,326,407,90
2660,52,35,10,130,192,90
2661,83,32,10,225,274,90
2662,64,54,10,243,296,90
2663,31,33,10,703,756,90
2664,83,28,10,817,871,90
2665,34,34,10,180,252,90
2666,18,77,20,202,261,90
2667,89,33,20,129,193,90
2668,31,50,20,745,816,90
2669,42,13,40,720,778,90
2670,26,53,10,748,798,90
2671,27,55,10,1001,1094,90
2672,25,53,10,247,302,90
2673,26,85,20,113,171,90
2674,66,63,30,640,696,90
2675,48,5,20,266,330,90
2676,33,34,10,798,871,90
2677,37,66,10,392,448,90
2678,51,36,10,788,854,90
2679,40,65,10,83,136,90
2680,27,54,10,704,759,90
2681,40,71,10,544,606,90
2682,9,52,10,699,739,90
2683,66,59,30,577,641,90
2684,88,35,20,378,447,90
2685,69,82,40,502,547,90
2686,69,55,20,436,499,90
2687,91,39,20,324,396,90
2688,34,22,10,410,456,90
2689,32,0,30,389,449,90
2690,0,44,20,630,697,90
2691,90,39,20,275,344,90
2692,48,36,10,881,932,90
2693,31,86,20,690,753,90
2694,52,38,10,114,181,90
2695,42,11,10,126,191,90
2696,24,50,10,83,149,90
2697,66,84,30,290,341,90
2698,19,28,10,739,790,90
2699,38,66,10,428,483,90
2700,48,35,10,917,967,90
2701,34,27,10,263,319,90
2702,59,58,10,0,62,90
2703,66,79,30,257,311,90
2704,50,41,10,11,59,90
2705,46,40,10,866,926,90
2706,26,41,10,786,856,90
2707,10,34,10,255,320,90
2708,51,24,10,589,649,90
2709,59,59,10,818,865,90
2710,1,44,30,517,562,90
2711,27,58,20,40,80,90
2712,49,34,10,917,980,90
2713,39,0,30,365,418,90
2714,15,78,20,209,287,90
2715,56,75,20,450,511,90
2716,61,55,10,754,808,90
2717,44,8,20,361,421,90
2718,57,56,10,953,1022,90
2719,22,52,40,234,281,90
2720,53,43,10,130,190,90
2721,22,84,10,609,655,90
2722,26,50,20,801,873,90
2723,41,75,30,867,921,90
2724,46,34,10,693,765,90
2725,63,85,20,21,70,90
2726,38,26,10,346,407,90
2727,88,32,30,13,75,90
2728,25,29,10,31,92,90
2729,45,35,10,0,65,90
2730,60,28,50,331,382,90
2731,11,70,20,50,97,90
2732,21,53,20,589,632,90
2733,51,74,30,836,882,90
2734,25,47,10,391,440,90
2735,64,56,30,653,714,90
2736,25,50,20,804,866,90
2737,66,86,40,488,533,90
2738,84,34,10,910,976,90
2739,39,28,10,228,286,90
2740,13,80,40,380,445,90
2741,12,31,20,173,208,90
2742,44,9,30,404,474,90
2743,24,53,10,85,166,90
2744,59,28,10,440,489,90
2745,34,61,20,803,871,90
2746,43,6,30,389,430,90
2747,23,70,30,99,167,90
2748,38,73,10,551,630,90
2749,34,35,10,1072,1136,90
2750,0,52,10,667,718,90
2751,26,46,10,640,717,90
2752,6,44,10,683,737,90
2753,27,27,10,525,580,90
2754,34,27,20,20,112,90
2755,59,55,20,77,156,90
2756,34,53,10,555,633,90
2757,33,10,10,660,748,90
2758,98,39,20,247,311,90
2759,43,33,10,461,517,90
2760,67,55,30,674,737,90
2761,24,26,10,601,664,90
2762,21,83,10,582,626,90
2763,46,40,20,306,373,90
2764,32,33,10,699,766,90
2765,32,32,10,143,216,90
2766,67,58,20,19,79,90
2767,28,53,20,923,973,90
2768,70,61,20,531,594,90
2769,66,63,30,526,566,90
2770,47,27,10,646,716,90
2771,79,52,20,324,369,90
2772,9,40,40,44,116,90
2773,23,75,20,214,296,90
2774,79,35,20,162,235,90
2775,1,54,20,634,681,90
2776,64,58,10,0,52,90
2777,61,82,30,858,891,90
2778,67,86,40,499,533,90
2779,47,63,20,1008,1073,90
2780,58,56,10,768,835,90
2781,50,36,20,264,324,90
2782,30,74,20,308,387,90
2783,48,23,10,697,735,90
2784,70,50,10,302,383,90
2785,30,33,30,389,450,90
2786,64,51,20,92,162,90
2787,42,13,40,538,587,90
2788,46,71,10,934,983,90
2789,53,75,20,0,62,90
2790,45,3,30,522,580,90
2791,89,25,10,483,549,90
2792,60,75,20,50,103,90
2793,43,66,10,704,749,90
2794,31,52,20,888,962,90
2795,70,85,20,392,453,90
2796,25,41,10,771,840,90
2797,29,54,20,600,631,90
2798,43,65,20,987,1054,90
2799,27,25,10,972,1028,90
2800,0,48,20,558,624,90
2801,20,83,40,453,511,90
2802,38,29,10,164,231,90
2803,37,65,20,70,141,90
2804,45,36,10,681,711,90
2805,0,41,20,883,933,90
2806,59,75,20,9,74,90
2807,42,7,30,956,1001,90
2808,57,72,20,42,90,90
2809,43,66,10,928,988,90
2810,10,52,10,684,732,90
2811,31,51,10,8,69,90
2812,64,53,10,483,548,90
2813,70,59,20,299,339,90
2814,62,85,30,122,155,90
2815,43,65,10,8,64,90
2816,92,27,10,539,615,90
2817,14,41,40,67,139,90
2818,87,30,10,572,638,90
2819,22,35,10,668,727,90
2820,23,72,20,122,181,90
2821,74,47,10,260,331,90
2822,19,83,10,271,350,90
2823,5,42,30,54,129,90
2824,29,65,30,18,87,90
2825,86,39,20,68,124,90
2826,48,39,10,61,114,90
2827,36,32,10,146,222,90
2828,26,80,40,620,668,90
2829,44,36,50,848,902,90
2830,26,55,20,852,937,90
2831,47,36,10,31,90,90
2832,30,26,30,432,494,90
2833,24,31,10,735,804,90
2834,39,35,10,780,829,90
