item,price,weight,sol
3219,675,668,0
3220,65,585,0
3221,583,259,0
3222,168,770,0
3223,943,52,0
3224,225,86,0
3225,641,294,0
3226,605,665,0
3227,116,277,0
3228,702,407,0
3229,636,879,0
3230,396,813,0
3231,61,487,0
3232,737,600,0
3233,569,723,0
3234,783,772,0
3235,438,462,0
3236,313,536,0
3237,164,407,0
3238,662,611,0
3239,889,28,0
3240,728,685,0
3241,759,449,0
3242,216,343,0
3243,145,808,0
3244,992,421,0
3245,962,972,0
3246,880,854,0
3247,963,494,0
3248,777,944,0
3249,518,564,0
3250,962,972,0
3251,764,962,0
3252,123,334,0
3253,976,447,0
3254,331,855,0
3255,218,518,0
3256,388,596,0
3257,542,44,0
3258,94,231,0
3259,345,525,0
3260,159,391,0
3261,764,962,0
3262,115,405,0
3263,998,181,0
3264,80,146,0
3265,167,596,0
3266,689,678,0
3267,253,318,0
3268,5,77,0
3269,667,122,0
3270,204,295,0
3271,843,224,0
3272,342,958,0
3273,95,764,0
3274,225,936,0
3275,187,864,0
3276,91,109,0
3277,569,30,0
3278,700,546,0
3279,384,447,0
3280,24,286,0
3281,719,860,0
3282,5,77,0
3283,746,163,0
3284,559,729,0
3285,895,403,0
3286,446,26,0
3287,448,732,0
3288,536,923,0
3289,838,277,0
3290,94,231,0
3291,943,52,0
3292,882,798,0
3293,65,585,0
3294,377,859,0
3295,279,660,0
3296,759,449,0
3297,735,948,0
3298,425,299,0
3299,31,638,0
3300,347,346,0
3301,919,951,0
3302,850,590,0
3303,772,645,0
3304,853,390,0
3305,7,738,0
3306,212,988,0
3307,770,21,0
3308,754,156,0
3309,42,908,0
3310,389,324,0
3311,379,431,0
3312,878,293,0
3313,759,237,0
3314,82,165,0
3315,541,459,0
3316,880,854,0
3317,115,405,0
3318,737,391,0
3319,289,549,0
3320,181,88,0
3321,433,496,0
3322,569,723,0
3323,840,268,0
3324,420,457,0
3325,418,261,0
3326,664,386,0
3327,113,220,0
3328,103,227,0
3329,791,9,0
3330,583,259,0
3331,997,199,0
3332,750,973,0
3333,858,760,0
3334,503,720,0
3335,35,718,0
3336,992,298,0
3337,102,16,0
3338,606,313,0
3339,843,224,0
3340,791,9,0
3341,682,261,0
3342,121,700,0
3343,970,359,0
3344,108,997,0
3345,90,663,0
3346,853,390,0
3347,500,294,0
3348,742,811,0
3349,697,358,0
3350,912,341,0
3351,849,651,0
3352,416,248,0
3353,739,689,0
3354,824,724,0
3355,444,107,0
3356,909,816,0
3357,753,696,0
3358,642,983,0
3359,569,723,0
3360,918,564,0
3361,916,605,0
3362,308,877,0
3363,725,647,0
3364,431,919,0
3365,117,98,0
3366,820,822,0
3367,149,932,0
3368,126,676,0
3369,971,323,0
3370,539,719,0
3371,994,367,0
3372,541,502,0
3373,678,138,0
3374,970,359,0
3375,922,596,0
3376,918,564,0
3377,406,66,0
3378,90,663,0
3379,943,52,0
3380,35,718,0
3381,840,268,0
3382,665,388,0
3383,757,330,0
3384,3,208,0
3385,313,536,0
3386,858,940,0
3387,908,97,0
3388,972,863,0
3389,180,911,0
3390,395,153,0
3391,31,638,0
3392,880,854,0
3393,492,587,0
3394,689,678,0
3395,541,502,0
3396,3,962,0
3397,958,541,0
3398,113,910,0
3399,129,963,0
3400,207,693,0
3401,303,748,0
3402,52,899,0
3403,279,660,0
3404,86,711,0
3405,912,408,0
3406,416,248,0
3407,253,33,0
3408,570,881,0
3409,787,637,0
3410,97,95,0
3411,123,334,0
3412,541,502,0
3413,745,941,0
3414,832,277,0
3415,700,72,0
3416,633,299,0
3417,737,600,0
3418,418,261,0
3419,574,315,0
3420,253,812,0
3421,112,50,0
3422,448,310,0
3423,878,438,0
3424,509,300,0
3425,640,622,0
3426,35,718,0
3427,878,438,0
3428,347,346,0
3429,709,273,0
3430,297,780,0
3431,777,944,0
3432,707,242,0
3433,824,276,0
3434,313,536,0
3435,737,600,0
3436,481,609,0
3437,126,16,0
3438,609,100,0
3439,952,849,0
3440,324,330,0
3441,172,449,0
3442,958,685,0
3443,833,527,0
3444,224,790,0
3445,491,812,0
3446,586,579,0
3447,838,277,0
3448,225,936,0
3449,229,834,0
3450,35,718,0
3451,113,910,0
3452,339,467,0
3453,683,846,0
3454,598,94,0
3455,126,343,0
3456,565,143,0
3457,282,8,0
3458,194,799,0
3459,129,963,0
3460,931,52,0
3461,79,88,0
3462,406,66,0
3463,536,923,0
3464,346,721,0
3465,657,301,0
3466,992,298,0
3467,897,269,0
3468,149,932,0
3469,14,521,0
3470,100,307,0
3471,225,86,0
3472,432,188,0
3473,880,854,0
3474,625,706,0
3475,660,309,0
3476,426,424,0
3477,555,329,0
3478,93,793,0
3479,52,899,0
3480,887,361,0
3481,952,64,0
3482,410,710,0
3483,142,554,0
3484,376,143,0
3485,843,224,0
3486,641,294,0
3487,128,15,0
3488,219,212,0
3489,7,738,0
3490,206,322,0
3491,685,922,0
3492,666,45,0
3493,379,431,0
3494,912,408,0
3495,992,421,0
3496,992,298,0
3497,887,361,0
3498,509,300,0
3499,909,816,0
3500,347,346,0
3501,492,587,0
3502,606,313,0
3503,229,834,0
3504,827,798,0
3505,889,28,0
3506,282,8,0
3507,126,676,0
3508,745,941,0
3509,128,15,0
3510,123,970,0
3511,745,941,0
3512,617,874,0
3513,425,449,0
3514,420,457,0
3515,712,823,0
3516,42,908,0
3517,737,600,0
3518,700,546,0
3519,735,948,0
3520,874,138,0
3521,658,955,0
3522,3,962,0
3523,187,864,0
3524,289,486,0
3525,583,259,0
3526,888,40,0
3527,919,951,0
3528,359,901,0
3529,20,665,0
3530,943,52,0
3531,286,992,0
3532,419,145,0
3533,147,271,0
3534,838,487,0
3535,533,615,0
3536,980,343,0
3537,625,706,0
3538,684,748,0
3539,531,191,0
3540,126,676,0
3541,930,770,0
3542,146,852,0
3543,194,868,0
3544,367,363,0
3545,434,662,0
3546,791,9,0
3547,176,288,0
3548,747,862,0
3549,214,683,0
3550,690,250,0
3551,197,116,0
3552,20,665,0
3553,772,645,0
3554,380,225,0
3555,126,676,0
3556,745,855,0
3557,606,313,0
3558,286,821,0
3559,757,330,0
3560,89,416,0
3561,891,859,0
3562,766,976,0
3563,874,138,0
3564,81,972,0
3565,882,798,0
3566,491,812,0
3567,710,321,0
3568,833,570,0
3569,65,585,0
3570,129,868,0
3571,356,192,0
3572,684,748,0
3573,279,660,0
3574,692,400,0
3575,856,71,0
3576,208,730,0
3577,957,564,0
3578,112,50,0
3579,874,535,0
3580,952,849,0
3581,952,849,0
3582,201,478,0
3583,210,72,0
3584,930,770,0
3585,466,865,0
3586,798,485,0
3587,692,400,0
3588,361,508,0
3589,123,970,0
3590,404,512,0
3591,413,459,0
3592,570,881,0
3593,922,596,0
3594,867,606,0
3595,334,715,0
3596,487,600,0
3597,531,665,0
3598,235,749,0
3599,216,343,0
3600,145,808,0
3601,63,748,0
3602,772,685,0
3603,252,467,0
3604,35,718,0
3605,824,724,0
3606,912,408,0
3607,126,16,0
3608,757,330,0
3609,858,760,0
3610,702,407,0
3611,218,518,0
3612,660,417,0
3613,544,574,0
3614,537,122,0
3615,640,502,0
3616,509,300,0
3617,980,613,0
3618,401,196,0
3619,472,619,0
3620,712,823,0
3621,197,116,0
3622,516,906,0
3623,850,590,0
3624,930,785,0
3625,314,340,0
3626,541,502,0
3627,882,798,0
3628,531,665,0
3629,838,487,0
3630,420,826,0
3631,19,965,0
3632,418,261,0
3633,49,952,0
3634,777,944,0
3635,667,122,0
3636,296,975,0
3637,359,901,0
3638,388,596,0
3639,842,746,0
3640,533,615,0
3641,97,826,0
3642,700,72,0
3643,182,648,0
3644,994,367,0
3645,614,615,0
3646,380,225,0
3647,709,719,0
3648,583,259,0
3649,977,376,0
3650,542,785,0
3651,832,277,0
3652,279,660,0
3653,214,179,0
3654,147,271,0
3655,117,98,0
3656,791,403,0
3657,113,123,0
3658,887,939,0
3659,486,179,0
3660,913,802,0
3661,225,86,0
3662,63,748,0
3663,513,267,0
3664,301,565,0
3665,859,10,0
3666,739,689,0
3667,379,969,0
3668,745,855,0
3669,943,52,0
3670,180,911,0
3671,583,259,0
3672,136,902,0
3673,224,790,0
3674,145,808,0
3675,147,271,0
3676,187,864,0
3677,544,574,0
3678,833,570,0
3679,842,746,0
3680,136,902,0
3681,466,865,0
3682,888,40,0
3683,501,306,0
3684,241,989,0
3685,291,836,0
3686,976,447,0
3687,747,862,0
3688,419,145,0
3689,912,341,0
3690,425,449,0
3691,182,648,0
3692,123,970,0
3693,446,955,0
3694,377,859,0
3695,853,390,0
3696,757,330,0
3697,943,52,0
3698,48,308,0
3699,565,143,0
3700,689,678,0
3701,772,645,0
3702,994,367,0
3703,426,424,0
3704,24,286,0
3705,900,593,0
3706,952,64,0
3707,308,335,0
3708,112,50,0
3709,208,730,0
3710,187,864,0
3711,652,317,0
3712,117,98,0
3713,289,486,0
3714,690,250,0
3715,930,770,0
3716,113,123,0
3717,446,955,0
3718,887,939,0
3719,591,360,0
3720,103,776,0
3721,900,593,0
3722,82,182,0
3723,882,798,0
3724,710,321,0
3725,559,729,0
3726,737,600,0
3727,912,341,0
3728,555,329,0
3729,917,850,0
3730,385,530,0
3731,361,508,0
3732,303,748,0
3733,880,854,0
3734,17,187,0
3735,572,894,0
3736,129,963,0
3737,675,668,0
3738,684,748,0
3739,42,908,0
3740,335,179,0
3741,501,306,0
3742,338,348,0
3743,131,433,0
3744,725,647,0
3745,208,459,0
3746,123,970,0
3747,569,107,0
3748,555,329,0
3749,338,348,0
3750,481,227,0
3751,35,718,0
3752,361,508,0
3753,116,277,0
3754,487,600,0
3755,79,88,0
3756,168,770,0
3757,913,802,0
3758,113,220,0
3759,954,576,0
3760,840,268,0
3761,832,277,0
3762,126,676,0
3763,116,201,0
3764,267,187,0
3765,980,343,0
3766,431,644,0
3767,210,72,0
3768,116,277,0
3769,665,388,0
3770,711,988,0
3771,197,116,0
3772,237,822,0
3773,750,973,0
3774,481,227,0
3775,636,879,0
3776,466,865,0
3777,82,182,0
3778,766,882,0
3779,477,34,0
3780,153,207,0
3781,824,276,0
3782,970,359,0
3783,260,275,0
3784,815,845,0
3785,833,570,0
3786,518,564,0
3787,662,611,0
3788,89,416,0
3789,164,407,0
3790,82,165,0
3791,168,770,0
3792,176,288,0
3793,261,279,0
3794,180,911,0
3795,742,811,0
3796,565,143,0
3797,719,860,0
3798,212,988,0
3799,224,790,0
3800,657,301,0
3801,752,295,0
3802,123,970,0
3803,126,676,0
3804,958,541,0
3805,214,179,0
3806,838,487,0
3807,933,144,0
3808,448,310,0
3809,537,400,0
3810,832,277,0
3811,389,324,0
3812,457,43,0
3813,791,9,0
3814,79,88,0
3815,580,938,0
3816,112,50,0
3817,235,749,0
3818,97,184,0
3819,489,561,0
3820,63,748,0
3821,640,502,0
3822,446,26,0
3823,443,61,0
3824,938,897,0
3825,182,648,0
3826,536,923,0
3827,891,859,0
3828,602,412,0
3829,253,812,0
3830,35,718,0
3831,149,932,0
3832,572,894,0
3833,523,291,0
3834,649,866,0
3835,824,724,0
3836,976,447,0
3837,141,410,0
3838,764,307,0
3839,919,951,0
3840,724,29,0
3841,286,992,0
3842,339,467,0
3843,660,309,0
3844,992,298,0
3845,401,196,0
3846,904,370,0
3847,430,101,0
3848,501,306,0
3849,286,992,0
3850,580,938,0
3851,187,864,0
3852,952,849,0
3853,313,536,0
3854,810,313,0
3855,709,273,0
3856,891,859,0
3857,204,295,0
3858,695,209,0
3859,212,988,0
3860,130,478,0
3861,129,868,0
3862,49,952,0
3863,112,50,0
3864,404,512,0
3865,683,846,0
3866,481,609,0
3867,575,430,0
3868,225,936,0
3869,912,408,0
3870,649,322,0
3871,113,220,0
3872,345,525,0
3873,123,334,0
3874,58,213,0
3875,60,327,0
3876,126,676,0
3877,724,29,0
3878,346,721,0
3879,5,77,0
3880,568,393,0
3881,180,911,0
3882,444,107,0
3883,683,846,0
3884,512,516,0
3885,282,8,0
3886,559,729,0
3887,683,846,0
3888,889,725,0
3889,503,720,0
3890,617,874,0
3891,938,897,0
3892,269,567,0
3893,20,665,0
3894,145,808,0
3895,201,478,0
3896,201,478,0
3897,61,487,0
3898,542,91,0
3899,858,760,0
3900,187,864,0
3901,123,970,0
3902,747,862,0
3903,575,430,0
3904,425,449,0
3905,930,770,0
3906,327,703,0
3907,142,554,0
3908,719,860,0
3909,683,846,0
3910,880,854,0
3911,904,370,0
3912,253,33,0
3913,121,700,0
3914,542,785,0
3915,426,424,0
3916,396,813,0
3917,94,231,0
3918,66,191,0
3919,574,315,0
3920,269,567,0
3921,832,277,0
3922,93,793,0
3923,418,261,0
3924,900,593,0
3925,624,837,0
3926,893,984,0
3927,194,868,0
3928,235,749,0
3929,900,593,0
3930,952,64,0
3931,735,948,0
3932,506,326,0
3933,364,964,0
3934,958,685,0
3935,649,322,0
3936,306,514,0
3937,752,295,0
3938,432,188,0
3939,609,100,0
3940,695,209,0
3941,377,859,0
3942,356,192,0
3943,931,52,0
3944,287,299,0
3945,821,894,0
3946,735,948,0
3947,297,780,0
3948,764,307,0
3949,759,237,0
3950,516,906,0
3951,916,605,0
3952,489,561,0
3953,633,299,0
3954,637,603,0
3955,675,668,0
3956,609,100,0
3957,574,315,0
3958,113,220,0
3959,917,490,0
3960,42,908,0
3961,660,309,0
3962,121,700,0
3963,583,707,0
3964,568,393,0
3965,359,901,0
3966,283,860,0
3967,17,187,0
3968,657,301,0
3969,267,187,0
3970,889,28,0
3971,794,995,0
3972,373,255,0
3973,266,164,0
3974,48,308,0
3975,214,683,0
3976,422,252,0
3977,639,975,0
3978,891,859,0
3979,401,196,0
3980,791,9,0
3981,952,849,0
3982,195,5,0
3983,523,291,0
3984,212,988,0
3985,930,770,0
3986,759,449,0
3987,58,213,0
3988,196,710,0
3989,446,955,0
3990,176,288,0
3991,941,965,0
3992,181,247,0
3993,126,16,0
3994,591,360,0
3995,882,798,0
3996,121,700,0
3997,832,277,0
3998,779,853,0
3999,639,975,0
4000,667,122,0
4001,931,70,0
4002,492,840,0
4003,410,710,0
4004,683,846,0
4005,900,593,0
4006,500,294,0
4007,917,490,0
4008,438,462,0
4009,570,881,0
4010,153,200,0
4011,486,179,0
4012,853,390,0
4013,821,894,0
4014,217,421,0
4015,30,480,0
4016,45,814,0
4017,580,938,0
4018,424,527,0
4019,544,574,0
4020,19,965,0
4021,466,865,0
4022,719,860,0
4023,685,922,0
4024,108,997,0
4025,204,295,0
4026,196,529,0
4027,941,965,0
4028,430,101,0
4029,757,330,0
4030,503,720,0
4031,203,990,0
4032,827,798,0
4033,700,72,0
4034,554,306,0
4035,407,840,0
4036,227,512,0
4037,824,276,0
4038,821,894,0
4039,424,527,0
4040,422,252,0
4041,301,565,0
4042,196,529,0
4043,709,273,0
4044,840,268,0
4045,766,882,0
4046,843,224,0
4047,752,295,0
4048,214,179,0
4049,889,28,0
4050,500,294,0
4051,289,549,0
4052,197,116,0
4053,664,386,0
4054,432,188,0
4055,313,536,0
4056,710,321,0
4057,481,609,0
4058,783,772,0
4059,136,902,0
4060,418,261,0
4061,430,101,0
4062,494,553,0
4063,446,26,0
4064,943,895,0
4065,518,564,0
4066,25,635,0
4067,911,19,0
4068,428,682,0
4069,383,272,0
4070,591,360,0
4071,542,785,0
4072,961,157,0
4073,492,587,0
4074,138,787,0
4075,746,163,0
4076,555,329,0
4077,641,46,0
4078,466,865,0
4079,260,275,0
4080,569,30,0
4081,764,307,0
4082,195,5,0
4083,728,685,0
4084,783,772,0
4085,63,748,0
4086,742,811,0
4087,172,449,0
4088,251,535,0
4089,757,330,0
4090,283,860,0
4091,128,567,0
4092,159,391,0
4093,852,401,0
4094,702,407,0
4095,3,208,0
4096,419,145,0
4097,904,370,0
4098,66,191,0
4099,30,480,0
4100,992,421,0
4101,331,855,0
4102,301,565,0
4103,410,710,0
4104,941,965,0
4105,128,15,0
4106,338,348,0
4107,833,506,0
4108,537,400,0
4109,486,179,0
4110,364,964,0
4111,976,447,0
4112,367,363,0
4113,359,901,0
4114,338,348,0
4115,888,40,0
4116,838,487,0
4117,531,665,0
4118,82,165,0
4119,308,877,0
4120,764,98,0
4121,3,962,0
4122,979,592,0
4123,537,122,0
4124,889,28,0
4125,289,549,0
4126,800,90,0
4127,720,856,0
4128,675,668,0
4129,943,895,0
4130,443,61,0
4131,753,696,0
4132,3,962,0
4133,167,596,0
4134,994,367,0
4135,779,853,0
4136,833,506,0
4137,833,570,0
4138,235,749,0
4139,664,740,0
4140,251,535,0
4141,66,191,0
4142,728,685,0
4143,689,678,0
4144,448,365,0
4145,97,95,0
4146,931,70,0
4147,804,956,0
4148,912,341,0
4149,457,43,0
4150,649,322,0
4151,335,179,0
4152,753,696,0
4153,123,970,0
4154,128,567,0
4155,103,776,0
4156,7,738,0
4157,481,609,0
4158,422,252,0
4159,977,376,0
4160,917,490,0
4161,113,123,0
4162,308,877,0
4163,364,964,0
4164,887,361,0
4165,664,386,0
4166,891,859,0
4167,136,902,0
4168,373,255,0
4169,726,612,0
4170,284,608,0
4171,472,368,0
4172,759,237,0
4173,667,122,0
4174,361,508,0
4175,347,346,0
4176,123,334,0
4177,89,416,0
4178,116,201,0
4179,9,140,0
4180,675,668,0
4181,893,984,0
4182,993,671,0
4183,253,812,0
4184,394,190,0
4185,642,983,0
4186,219,212,0
4187,791,9,0
4188,640,502,0
4189,428,183,0
4190,116,201,0
4191,195,5,0
4192,164,407,0
4193,80,146,0
4194,338,348,0
4195,489,561,0
4196,641,294,0
4197,448,310,0
4198,664,740,0
4199,541,502,0
4200,695,209,0
4201,766,882,0
4202,212,988,0
4203,142,554,0
4204,253,318,0
4205,766,882,0
4206,827,798,0
4207,750,973,0
4208,900,593,0
4209,859,10,0
4210,737,600,0
4211,446,955,0
4212,253,318,0
4213,820,822,0
4214,203,990,0
4215,849,651,0
4216,908,97,0
4217,266,164,0
4218,9,140,0
4219,129,963,0
4220,737,600,0
4221,913,802,0
4222,657,301,0
4223,196,529,0
4224,181,247,0
4225,789,674,0
4226,842,746,0
4227,783,772,0
4228,943,411,0
4229,887,939,0
4230,541,502,0
4231,787,637,0
4232,389,324,0
4233,858,760,0
4234,889,28,0
4235,660,105,0
4236,359,515,0
4237,201,886,0
4238,182,648,0
4239,448,365,0
4240,214,683,0
4241,481,227,0
4242,565,143,0
4243,9,140,0
4244,624,837,0
4245,261,279,0
4246,641,46,0
4247,342,958,0
4248,849,651,0
4249,666,45,0
4250,750,973,0
4251,858,760,0
4252,419,145,0
4253,214,179,0
4254,195,5,0
4255,123,970,0
4256,136,902,0
4257,880,854,0
4258,617,874,0
4259,256,472,0
4260,770,21,0
4261,163,987,0
4262,660,105,0
4263,664,386,0
4264,685,922,0
4265,856,71,0
4266,164,407,0
4267,426,424,0
4268,963,494,0
4269,739,689,0
4270,208,730,0
4271,690,250,0
4272,506,326,0
4273,430,101,0
4274,501,306,0
4275,509,300,0
4276,448,365,0
4277,858,940,0
4278,900,593,0
4279,136,733,0
4280,149,932,0
4281,58,213,0
4282,544,574,0
4283,882,798,0
4284,979,592,0
4285,720,856,0
4286,533,615,0
4287,843,821,0
4288,113,910,0
4289,853,390,0
4290,911,19,0
4291,513,267,0
4292,172,449,0
4293,639,975,0
4294,116,277,0
4295,86,711,0
4296,117,98,0
4297,878,438,0
4298,331,855,0
4299,296,975,0
4300,685,922,0
4301,207,693,0
4302,512,516,0
4303,542,44,0
4304,346,721,0
4305,917,850,0
4306,660,309,0
4307,251,535,0
4308,633,299,0
4309,757,330,0
4310,804,956,0
4311,649,866,0
4312,347,564,0
4313,260,275,0
4314,838,277,0
4315,810,313,0
4316,636,879,0
4317,17,187,0
4318,379,431,0
4319,431,919,0
4320,283,860,0
4321,203,990,0
4322,5,77,0
4323,214,179,0
4324,433,496,0
4325,394,190,0
4326,103,776,0
4327,911,19,0
4328,752,295,0
4329,60,327,0
4330,361,508,0
4331,100,307,0
4332,115,405,0
4333,103,227,0
4334,710,321,0
4335,852,401,0
4336,917,490,0
4337,5,77,0
4338,833,506,0
4339,9,916,0
4340,229,834,0
4341,702,407,0
4342,433,496,0
4343,172,449,0
4344,418,261,0
4345,103,227,0
4346,752,295,0
4347,843,821,0
4348,448,732,0
4349,279,660,0
4350,407,840,0
4351,720,856,0
4352,660,309,0
4353,569,30,0
4354,48,308,0
4355,239,806,0
4356,472,368,0
4357,210,72,0
4358,824,276,0
4359,832,690,0
4360,909,816,0
4361,783,772,0
4362,123,334,0
4363,35,718,0
4364,128,15,0
4365,943,52,0
4366,115,405,0
4367,291,60,0
4368,94,231,0
4369,838,277,0
4370,359,901,0
4371,911,19,0
4372,572,894,0
4373,878,293,0
4374,501,306,0
4375,576,793,0
4376,227,512,0
4377,71,97,0
4378,52,899,0
4379,954,576,0
4380,201,478,0
4381,428,682,0
4382,544,574,0
4383,513,267,0
4384,5,77,0
4385,229,834,0
4386,726,612,0
4387,880,854,0
4388,153,207,0
4389,380,225,0
4390,723,984,0
4391,338,348,0
4392,225,86,0
4393,204,295,0
4394,331,855,0
4395,941,965,0
4396,598,416,0
4397,958,685,0
4398,494,553,0
4399,747,862,0
4400,963,494,0
4401,79,88,0
4402,891,859,0
4403,131,433,0
4404,660,309,0
4405,433,496,0
4406,858,940,0
4407,335,179,0
4408,145,808,0
4409,544,574,0
4410,913,802,0
4411,710,321,0
4412,660,105,0
4413,324,330,0
4414,306,514,0
4415,71,97,0
4416,843,224,0
4417,112,50,0
4418,149,932,0
4419,377,859,0
4420,842,746,0
4421,992,421,0
4422,345,525,0
4423,993,671,0
4424,203,990,0
4425,425,299,0
4426,113,220,0
4427,583,707,0
4428,529,795,0
4429,63,748,0
4430,20,311,0
4431,347,564,0
4432,428,682,0
4433,598,94,0
4434,253,33,0
4435,346,721,0
4436,598,416,0
4437,207,480,0
4438,657,301,0
4439,772,685,0
4440,431,919,0
4441,113,220,0
4442,992,298,0
4443,95,764,0
4444,541,459,0
4445,383,272,0
4446,794,995,0
4447,195,801,0
4448,216,343,0
4449,692,400,0
4450,319,496,0
4451,701,429,0
4452,380,225,0
4453,136,902,0
4454,208,730,0
4455,149,932,0
4456,48,308,0
4457,642,983,0
4458,347,346,0
4459,625,706,0
4460,286,992,0
4461,129,963,0
4462,103,776,0
4463,282,8,0
4464,675,668,0
4465,486,853,0
4466,576,793,0
4467,424,527,0
4468,469,685,0
4469,569,107,0
4470,555,329,0
4471,702,407,0
4472,266,164,0
4473,858,940,0
4474,89,416,0
4475,94,485,0
4476,833,527,0
4477,958,541,0
4478,303,748,0
4479,766,882,0
4480,833,527,0
4481,832,277,0
4482,138,787,0
4483,129,963,0
4484,772,685,0
4485,97,184,0
4486,977,376,0
4487,745,855,0
4488,824,276,0
4489,537,400,0
4490,509,300,0
4491,308,335,0
4492,19,965,0
4493,506,326,0
4494,709,273,0
4495,626,699,0
4496,897,269,0
4497,416,248,0
4498,379,969,0
4499,410,710,0
4500,640,502,0
4501,523,291,0
4502,319,496,0
4503,395,153,0
4504,930,770,0
4505,324,330,0
4506,128,567,0
4507,97,184,0
4508,45,814,0
4509,642,983,0
4510,113,220,0
4511,428,682,0
4512,42,908,0
4513,19,965,0
4514,800,90,0
4515,660,309,0
4516,598,94,0
4517,376,143,0
4518,558,159,0
4519,261,279,0
4520,195,801,0
4521,770,21,0
4522,840,268,0
4523,853,390,0
4524,770,864,0
4525,580,938,0
4526,958,541,0
4527,342,958,0
4528,930,785,0
4529,757,330,0
4530,486,179,0
4531,889,28,0
4532,506,326,0
4533,697,358,0
4534,182,648,0
4535,314,340,0
4536,759,237,0
4537,970,359,0
4538,251,535,0
4539,640,622,0
4540,313,536,0
4541,833,527,0
4542,720,856,0
4543,723,984,0
4544,764,487,0
4545,237,822,0
4546,58,213,0
4547,342,958,0
4548,952,64,0
4549,31,638,0
4550,359,515,0
4551,912,408,0
4552,913,802,0
4553,420,457,0
4554,260,275,0
4555,913,802,0
4556,208,459,0
4557,71,97,0
4558,260,275,0
4559,665,388,0
4560,141,410,0
4561,726,98,0
4562,759,449,0
4563,260,275,0
4564,443,61,0
4565,750,973,0
4566,80,706,0
4567,568,393,0
4568,346,721,0
4569,958,541,0
4570,267,187,0
4571,319,496,0
4572,217,421,0
4573,261,279,0
4574,207,693,0
4575,568,393,0
4576,887,361,0
4577,531,191,0
4578,709,273,0
4579,253,318,0
4580,747,862,0
4581,821,894,0
4582,559,729,0
4583,791,9,0
4584,492,840,0
4585,82,165,0
4586,356,192,0
4587,384,447,0
4588,531,454,0
4589,146,852,0
4590,486,179,0
4591,24,286,0
4592,853,390,0
4593,794,995,0
4594,770,10,0
4595,437,857,0
4596,787,637,0
4597,700,72,0
4598,267,187,0
4599,536,923,0
4600,3,208,0
4601,709,719,0
4602,324,330,0
4603,922,596,0
4604,931,315,0
4605,444,107,0
4606,574,315,0
4607,308,335,0
4608,93,793,0
4609,641,46,0
4610,346,721,0
4611,580,938,0
4612,867,606,0
4613,489,561,0
4614,432,188,0
4615,313,536,0
4616,377,859,0
4617,889,28,0
4618,431,644,0
4619,296,975,0
4620,544,574,0
4621,373,255,0
4622,833,570,0
4623,146,852,0
4624,97,184,0
4625,867,606,0
4626,685,922,0
4627,100,307,0
4628,568,360,0
4629,396,813,0
4630,284,608,0
4631,108,997,0
4632,565,143,0
4633,237,795,0
4634,284,608,0
4635,434,662,0
4636,35,718,0
4637,625,706,0
4638,909,816,0
4639,531,191,0
4640,261,279,0
4641,690,250,0
4642,742,811,0
4643,424,527,0
4644,754,156,0
4645,583,259,0
4646,331,855,0
4647,859,10,0
4648,172,449,0
4649,410,710,0
4650,666,45,0
4651,843,821,0
4652,649,866,0
4653,52,163,0
4654,373,255,0
4655,833,527,0
4656,65,585,0
4657,541,502,0
4658,931,315,0
4659,963,494,0
4660,385,530,0
4661,491,812,0
4662,709,719,0
4663,916,605,0
4664,359,515,0
4665,739,689,0
4666,303,748,0
4667,772,902,0
4668,207,693,0
4669,591,360,0
4670,719,860,0
4671,675,668,0
4672,746,163,0
4673,958,541,0
4674,970,359,0
4675,958,541,0
4676,766,976,0
4677,746,163,0
4678,624,837,0
4679,420,826,0
4680,533,615,0
4681,335,179,0
4682,976,447,0
4683,448,732,0
4684,569,30,0
4685,481,609,0
4686,707,242,0
4687,772,685,0
4688,695,209,0
4689,30,480,0
4690,641,46,0
4691,506,326,0
4692,887,939,0
4693,711,988,0
4694,138,787,0
4695,367,363,0
4696,379,969,0
4697,660,417,0
4698,804,956,0
4699,131,433,0
4700,641,294,0
4701,383,272,0
4702,888,40,0
4703,364,964,0
4704,770,21,0
4705,385,530,0
4706,458,936,0
4707,824,276,0
4708,93,793,0
4709,633,299,0
4710,970,359,0
4711,395,153,0
4712,838,277,0
4713,425,449,0
4714,992,298,0
4715,962,972,0
4716,770,10,0
4717,624,837,0
4718,725,647,0
4719,700,72,0
4720,624,837,0
4721,207,480,0
4722,286,821,0
4723,554,306,0
4724,893,984,0
4725,430,101,0
4726,401,196,0
4727,737,600,0
4728,477,34,0
4729,303,748,0
4730,933,144,0
4731,580,938,0
4732,206,322,0
4733,420,826,0
4734,446,955,0
4735,235,749,0
4736,385,530,0
4737,542,44,0
4738,97,184,0
4739,359,515,0
4740,911,19,0
4741,626,699,0
4742,334,715,0
4743,433,496,0
4744,131,433,0
4745,212,988,0
4746,970,359,0
4747,214,683,0
4748,513,267,0
4749,764,307,0
4750,709,273,0
4751,880,854,0
4752,314,340,0
4753,994,367,0
4754,742,811,0
4755,617,874,0
4756,636,879,0
4757,893,984,0
4758,296,975,0
4759,153,200,0
4760,448,365,0
4761,401,196,0
4762,20,311,0
4763,261,279,0
4764,7,738,0
4765,142,554,0
4766,232,135,0
4767,938,897,0
4768,690,250,0
4769,943,895,0
4770,196,529,0
4771,745,855,0
4772,912,341,0
